Fraction,Population,Recruitment Duration,Release Duration
0.0787758827332725,Irreversibly Silent,0.51,3.71
0.8937988903105198,Active,0.51,3.81
0.0787758827332725,Irreversibly Silent,0.51,3.81
0.895780538430904,Active,0.51,3.91
0.0787758827332725,Irreversibly Silent,0.51,3.91
0.8976189910446994,Active,0.51,4.01
0.0787758827332725,Irreversibly Silent,0.51,4.01
0.8993245810373782,Active,0.51,4.11
0.0787758827332725,Irreversibly Silent,0.51,4.11
0.9009068804927973,Active,0.51,4.21
0.0787758827332725,Irreversibly Silent,0.51,4.21
0.9023747468333038,Active,0.51,4.31
0.0787758827332725,Irreversibly Silent,0.51,4.31
0.9037366589271691,Active,0.51,4.41
0.0787758827332725,Irreversibly Silent,0.51,4.41
0.9050002416938963,Active,0.51,4.51
0.0787758827332725,Irreversibly Silent,0.51,4.51
0.9061725222756154,Active,0.51,4.61
0.0787758827332725,Irreversibly Silent,0.51,4.61
0.9072600973107423,Active,0.51,4.71
0.0787758827332725,Irreversibly Silent,0.51,4.71
0.9082690854628733,Active,0.51,4.81
0.0787758827332725,Irreversibly Silent,0.51,4.81
0.9092051603114533,Active,0.51,4.91
0.0787758827332725,Irreversibly Silent,0.51,4.91
0.9100735798542001,Active,0.51,5.01
0.0787758827332725,Irreversibly Silent,0.51,5.01
0.40021282103038824,Active,0.61,0.01
0.10327512056993032,Irreversibly Silent,0.61,0.01
0.43608905135805415,Active,0.61,0.11
0.10327512056993032,Irreversibly Silent,0.61,0.11
0.46937299036114344,Active,0.61,0.21
0.10327512056993032,Irreversibly Silent,0.61,0.21
0.5002519475689129,Active,0.61,0.31
0.10327512056993032,Irreversibly Silent,0.61,0.31
0.5288996942956595,Active,0.61,0.41
0.10327512056993032,Irreversibly Silent,0.61,0.41
0.5554774591021722,Active,0.61,0.51
0.10327512056993032,Irreversibly Silent,0.61,0.51
0.5801348077473031,Active,0.61,0.61
0.10327512056993032,Irreversibly Silent,0.61,0.61
0.6030104992015348,Active,0.61,0.71
0.10327512056993032,Irreversibly Silent,0.61,0.71
0.6242332553195951,Active,0.61,0.81
0.10327512056993032,Irreversibly Silent,0.61,0.81
0.6439225327620015,Active,0.61,0.91
0.10327512056993032,Irreversibly Silent,0.61,0.91
0.6621891489136017,Active,0.61,1.01
0.10327512056993032,Irreversibly Silent,0.61,1.01
0.6791358818235317,Active,0.61,1.11
0.10327512056993032,Irreversibly Silent,0.61,1.11
0.6948580945789986,Active,0.61,1.21
0.10327512056993032,Irreversibly Silent,0.61,1.21
0.7094442416926661,Active,0.61,1.31
0.10327512056993032,Irreversibly Silent,0.61,1.31
0.7229764404869955,Active,0.61,1.41
0.10327512056993032,Irreversibly Silent,0.61,1.41
0.7355308969140366,Active,0.61,1.51
0.10327512056993032,Irreversibly Silent,0.61,1.51
0.7471782114687023,Active,0.61,1.61
0.10327512056993032,Irreversibly Silent,0.61,1.61
0.7579839271142653,Active,0.61,1.71
0.10327512056993032,Irreversibly Silent,0.61,1.71
0.7680088401315649,Active,0.61,1.81
0.10327512056993032,Irreversibly Silent,0.61,1.81
0.7773093286332671,Active,0.61,1.91
0.10327512056993032,Irreversibly Silent,0.61,1.91
0.7859377567212994,Active,0.61,2.01
0.10327512056993032,Irreversibly Silent,0.61,2.01
0.7939428479601847,Active,0.61,2.11
0.10327512056993032,Irreversibly Silent,0.61,2.11
0.8013695189650328,Active,0.61,2.21
0.10327512056993032,Irreversibly Silent,0.61,2.21
0.80825956249475,Active,0.61,2.31
0.10327512056993032,Irreversibly Silent,0.61,2.31
0.8146517458380728,Active,0.61,2.41
0.10327512056993032,Irreversibly Silent,0.61,2.41
0.8205820212190252,Active,0.61,2.51
0.10327512056993032,Irreversibly Silent,0.61,2.51
0.8260837153286563,Active,0.61,2.61
0.10327512056993032,Irreversibly Silent,0.61,2.61
0.83118783506261,Active,0.61,2.71
0.10327512056993032,Irreversibly Silent,0.61,2.71
0.8359233134003842,Active,0.61,2.81
0.10327512056993032,Irreversibly Silent,0.61,2.81
0.8403166224358642,Active,0.61,2.91
0.10327512056993032,Irreversibly Silent,0.61,2.91
0.8443924850259615,Active,0.61,3.01
0.10327512056993032,Irreversibly Silent,0.61,3.01
0.8481738342904988,Active,0.61,3.11
0.10327512056993032,Irreversibly Silent,0.61,3.11
0.8516819380834784,Active,0.61,3.21
0.10327512056993032,Irreversibly Silent,0.61,3.21
0.8549365111176113,Active,0.61,3.31
0.10327512056993032,Irreversibly Silent,0.61,3.31
0.8579558147421057,Active,0.61,3.41
0.10327512056993032,Irreversibly Silent,0.61,3.41
0.8607569879771959,Active,0.61,3.51
0.10327512056993032,Irreversibly Silent,0.61,3.51
0.8633559024120937,Active,0.61,3.61
0.10327512056993032,Irreversibly Silent,0.61,3.61
0.8657670282216737,Active,0.61,3.71
0.10327512056993032,Irreversibly Silent,0.61,3.71
0.8680039335380331,Active,0.61,3.81
0.10327512056993032,Irreversibly Silent,0.61,3.81
0.8700792038721656,Active,0.61,3.91
0.10327512056993032,Irreversibly Silent,0.61,3.91
0.8720045101168644,Active,0.61,4.01
0.10327512056993032,Irreversibly Silent,0.61,4.01
0.873790669681031,Active,0.61,4.11
0.10327512056993032,Irreversibly Silent,0.61,4.11
0.8754477007553922,Active,0.61,4.21
0.10327512056993032,Irreversibly Silent,0.61,4.21
0.8769848839751234,Active,0.61,4.31
0.10327512056993032,Irreversibly Silent,0.61,4.31
0.878411227226325,Active,0.61,4.41
0.10327512056993032,Irreversibly Silent,0.61,4.41
0.8797345078687775,Active,0.61,4.51
0.10327512056993032,Irreversibly Silent,0.61,4.51
0.8809621726577195,Active,0.61,4.61
0.10327512056993032,Irreversibly Silent,0.61,4.61
0.882101129567191,Active,0.61,4.71
0.10327512056993032,Irreversibly Silent,0.61,4.71
0.8831577855441695,Active,0.61,4.81
0.10327512056993032,Irreversibly Silent,0.61,4.81
0.8841380806286779,Active,0.61,4.91
0.10327512056993032,Irreversibly Silent,0.61,4.91
0.885047518439862,Active,0.61,5.01
0.10327512056993032,Irreversibly Silent,0.61,5.01
0.3629125904905547,Active,0.71,0.01
0.12862597501080664,Irreversibly Silent,0.71,0.01
0.3996522410762761,Active,0.71,0.11
0.12862597501080664,Irreversibly Silent,0.71,0.11
0.4337372125983934,Active,0.71,0.21
0.12862597501080664,Irreversibly Silent,0.71,0.21
0.46535932247604933,Active,0.71,0.31
0.12862597501080664,Irreversibly Silent,0.71,0.31
0.49469652397693453,Active,0.71,0.41
0.12862597501080664,Irreversibly Silent,0.71,0.41
0.521913926974649,Active,0.71,0.51
0.12862597501080664,Irreversibly Silent,0.71,0.51
0.5471646950163843,Active,0.71,0.61
0.12862597501080664,Irreversibly Silent,0.71,0.61
0.5705909269454611,Active,0.71,0.71
0.12862597501080664,Irreversibly Silent,0.71,0.71
0.5923244412478953,Active,0.71,0.81
0.12862597501080664,Irreversibly Silent,0.71,0.81
0.6124875788334561,Active,0.71,0.91
0.12862597501080664,Irreversibly Silent,0.71,0.91
0.631193810768911,Active,0.71,1.01
0.12862597501080664,Irreversibly Silent,0.71,1.01
0.6485483939875367,Active,0.71,1.11
0.12862597501080664,Irreversibly Silent,0.71,1.11
0.6646489854400546,Active,0.71,1.21
0.12862597501080664,Irreversibly Silent,0.71,1.21
0.6795861653287466,Active,0.71,1.31
0.12862597501080664,Irreversibly Silent,0.71,1.31
0.6934440529179208,Active,0.71,1.41
0.12862597501080664,Irreversibly Silent,0.71,1.41
0.7063006523281103,Active,0.71,1.51
0.12862597501080664,Irreversibly Silent,0.71,1.51
0.7182282777854299,Active,0.71,1.61
0.12862597501080664,Irreversibly Silent,0.71,1.61
0.729294048626944,Active,0.71,1.71
0.12862597501080664,Irreversibly Silent,0.71,1.71
0.7395602215615285,Active,0.71,1.81
0.12862597501080664,Irreversibly Silent,0.71,1.81
0.7490845257876414,Active,0.71,1.91
0.12862597501080664,Irreversibly Silent,0.71,1.91
0.7579206433704483,Active,0.71,2.01
0.12862597501080664,Irreversibly Silent,0.71,2.01
0.7661183891725549,Active,0.71,2.11
0.12862597501080664,Irreversibly Silent,0.71,2.11
0.7737237940331646,Active,0.71,2.21
0.12862597501080664,Irreversibly Silent,0.71,2.21
0.7807796558461297,Active,0.71,2.31
0.12862597501080664,Irreversibly Silent,0.71,2.31
0.7873256730047697,Active,0.71,2.41
0.12862597501080664,Irreversibly Silent,0.71,2.41
0.7933986588855136,Active,0.71,2.51
0.12862597501080664,Irreversibly Silent,0.71,2.51
0.7990327346608245,Active,0.71,2.61
0.12862597501080664,Irreversibly Silent,0.71,2.61
0.804259744483157,Active,0.71,2.71
0.12862597501080664,Irreversibly Silent,0.71,2.71
0.809109188397965,Active,0.71,2.81
0.12862597501080664,Irreversibly Silent,0.71,2.81
0.813608228139445,Active,0.71,2.91
0.12862597501080664,Irreversibly Silent,0.71,2.91
0.8177821810723402,Active,0.71,3.01
0.12862597501080664,Irreversibly Silent,0.71,3.01
0.8216545308869496,Active,0.71,3.11
0.12862597501080664,Irreversibly Silent,0.71,3.11
0.8252470543703604,Active,0.71,3.21
0.12862597501080664,Irreversibly Silent,0.71,3.21
0.8285799353268115,Active,0.71,3.31
0.12862597501080664,Irreversibly Silent,0.71,3.31
0.8316718656471863,Active,0.71,3.41
0.12862597501080664,Irreversibly Silent,0.71,3.41
0.8345405293512769,Active,0.71,3.51
0.12862597501080664,Irreversibly Silent,0.71,3.51
0.8372019893174092,Active,0.71,3.61
0.12862597501080664,Irreversibly Silent,0.71,3.61
0.8396711412287987,Active,0.71,3.71
0.12862597501080664,Irreversibly Silent,0.71,3.71
0.8419618793660075,Active,0.71,3.81
0.12862597501080664,Irreversibly Silent,0.71,3.81
0.8440870911181072,Active,0.71,3.91
0.12862597501080664,Irreversibly Silent,0.71,3.91
0.8460587261567772,Active,0.71,4.01
0.12862597501080664,Irreversibly Silent,0.71,4.01
0.847887858445643,Active,0.71,4.11
0.12862597501080664,Irreversibly Silent,0.71,4.11
0.849584741084856,Active,0.71,4.21
0.12862597501080664,Irreversibly Silent,0.71,4.21
0.851158975275819,Active,0.71,4.31
0.12862597501080664,Irreversibly Silent,0.71,4.31
0.8526196442906233,Active,0.71,4.41
0.12862597501080664,Irreversibly Silent,0.71,4.41
0.8539747704136844,Active,0.71,4.51
0.12862597501080664,Irreversibly Silent,0.71,4.51
0.8552319794865912,Active,0.71,4.61
0.12862597501080664,Irreversibly Silent,0.71,4.61
0.8563983453419086,Active,0.71,4.71
0.12862597501080664,Irreversibly Silent,0.71,4.71
0.8574804282299836,Active,0.71,4.81
0.12862597501080664,Irreversibly Silent,0.71,4.81
0.8584843094476858,Active,0.71,4.91
0.12862597501080664,Irreversibly Silent,0.71,4.91
0.859415622169085,Active,0.71,5.01
0.12862597501080664,Irreversibly Silent,0.71,5.01
0.33286681088677583,Active,0.81,0.01
0.15437603722469004,Irreversibly Silent,0.81,0.01
0.3699168550353558,Active,0.81,0.11
0.15437603722469004,Irreversibly Silent,0.81,0.11
0.40428979216245586,Active,0.81,0.21
0.15437603722469004,Irreversibly Silent,0.81,0.21
0.4361790602313892,Active,0.81,0.31
0.15437603722469004,Irreversibly Silent,0.81,0.31
0.4657641164465628,Active,0.81,0.41
0.15437603722469004,Irreversibly Silent,0.81,0.41
0.4932114646207049,Active,0.81,0.51
0.15437603722469004,Irreversibly Silent,0.81,0.51
0.518675562747689,Active,0.81,0.61
0.15437603722469004,Irreversibly Silent,0.81,0.61
0.5422997098501018,Active,0.81,0.71
0.15437603722469004,Irreversibly Silent,0.81,0.71
0.5642168369537264,Active,0.81,0.81
0.15437603722469004,Irreversibly Silent,0.81,0.81
0.5845503266483221,Active,0.81,0.91
0.15437603722469004,Irreversibly Silent,0.81,0.91
0.603414597268859,Active,0.81,1.01
0.15437603722469004,Irreversibly Silent,0.81,1.01
0.6209157994949951,Active,0.81,1.11
0.15437603722469004,Irreversibly Silent,0.81,1.11
0.6371524142065905,Active,0.81,1.21
0.15437603722469004,Irreversibly Silent,0.81,1.21
0.6522157840482123,Active,0.81,1.31
0.15437603722469004,Irreversibly Silent,0.81,1.31
0.6661907621435597,Active,0.81,1.41
0.15437603722469004,Irreversibly Silent,0.81,1.41
0.6791559795802011,Active,0.81,1.51
0.15437603722469004,Irreversibly Silent,0.81,1.51
0.691184374407734,Active,0.81,1.61
0.15437603722469004,Irreversibly Silent,0.81,1.61
0.7023436320139622,Active,0.81,1.71
0.15437603722469004,Irreversibly Silent,0.81,1.71
0.7126965325060243,Active,0.81,1.81
0.15437603722469004,Irreversibly Silent,0.81,1.81
0.722301287517864,Active,0.81,1.91
0.15437603722469004,Irreversibly Silent,0.81,1.91
0.7312120863745449,Active,0.81,2.01
0.15437603722469004,Irreversibly Silent,0.81,2.01
0.7394790896527326,Active,0.81,2.11
0.15437603722469004,Irreversibly Silent,0.81,2.11
0.7471487475000296,Active,0.81,2.21
0.15437603722469004,Irreversibly Silent,0.81,2.21
0.7542642186893099,Active,0.81,2.31
0.15437603722469004,Irreversibly Silent,0.81,2.31
0.7608655351532705,Active,0.81,2.41
0.15437603722469004,Irreversibly Silent,0.81,2.41
0.766989817403292,Active,0.81,2.51
0.15437603722469004,Irreversibly Silent,0.81,2.51
0.7726714678448234,Active,0.81,2.61
0.15437603722469004,Irreversibly Silent,0.81,2.61
0.7779426862141515,Active,0.81,2.71
0.15437603722469004,Irreversibly Silent,0.81,2.71
0.7828330992746314,Active,0.81,2.81
0.15437603722469004,Irreversibly Silent,0.81,2.81
0.7873701477314682,Active,0.81,2.91
0.15437603722469004,Irreversibly Silent,0.81,2.91
0.7915793623206782,Active,0.81,3.01
0.15437603722469004,Irreversibly Silent,0.81,3.01
0.7954844237742477,Active,0.81,3.11
0.15437603722469004,Irreversibly Silent,0.81,3.11
0.7991072900361977,Active,0.81,3.21
0.15437603722469004,Irreversibly Silent,0.81,3.21
0.8024683103432584,Active,0.81,3.31
0.15437603722469004,Irreversibly Silent,0.81,3.31
0.8055863261701511,Active,0.81,3.41
0.15437603722469004,Irreversibly Silent,0.81,3.41
0.8084792987269639,Active,0.81,3.51
0.15437603722469004,Irreversibly Silent,0.81,3.51
0.8111632426220202,Active,0.81,3.61
0.15437603722469004,Irreversibly Silent,0.81,3.61
0.8136532537173711,Active,0.81,3.71
0.15437603722469004,Irreversibly Silent,0.81,3.71
0.81596334325606,Active,0.81,3.81
0.15437603722469004,Irreversibly Silent,0.81,3.81
0.8181065064738154,Active,0.81,3.91
0.15437603722469004,Irreversibly Silent,0.81,3.91
0.8200947919360841,Active,0.81,4.01
0.15437603722469004,Irreversibly Silent,0.81,4.01
0.8219393635383138,Active,0.81,4.11
0.15437603722469004,Irreversibly Silent,0.81,4.11
0.8236505551694803,Active,0.81,4.21
0.15437603722469004,Irreversibly Silent,0.81,4.21
0.8252381442216317,Active,0.81,4.31
0.15437603722469004,Irreversibly Silent,0.81,4.31
0.8267111523953684,Active,0.81,4.41
0.15437603722469004,Irreversibly Silent,0.81,4.41
0.8280777260592092,Active,0.81,4.51
0.15437603722469004,Irreversibly Silent,0.81,4.51
0.8293455553289195,Active,0.81,4.61
0.15437603722469004,Irreversibly Silent,0.81,4.61
0.8305217733809289,Active,0.81,4.71
0.15437603722469004,Irreversibly Silent,0.81,4.71
0.8316129949862493,Active,0.81,4.81
0.15437603722469004,Irreversibly Silent,0.81,4.81
0.8326253511489076,Active,0.81,4.91
0.15437603722469004,Irreversibly Silent,0.81,4.91
0.8335645198488932,Active,0.81,5.01
0.15437603722469004,Irreversibly Silent,0.81,5.01
0.30831790172403634,Active,0.91,0.01
0.18019467210186058,Irreversibly Silent,0.91,0.01
0.34527619991965336,Active,0.91,0.11
0.18019467210186058,Irreversibly Silent,0.91,0.11
0.37956402033555,Active,0.91,0.21
0.18019467210186058,Irreversibly Silent,0.91,0.21
0.41137432191500933,Active,0.91,0.31
0.18019467210186058,Irreversibly Silent,0.91,0.31
0.44088611786669835,Active,0.91,0.41
0.18019467210186058,Irreversibly Silent,0.91,0.41
0.4682654989399444,Active,0.91,0.51
0.18019467210186058,Irreversibly Silent,0.91,0.51
0.4936665409855264,Active,0.91,0.61
0.18019467210186058,Irreversibly Silent,0.91,0.61
0.5172321878863118,Active,0.91,0.71
0.18019467210186058,Irreversibly Silent,0.91,0.71
0.539095040540505,Active,0.91,0.81
0.18019467210186058,Irreversibly Silent,0.91,0.81
0.5593781827843717,Active,0.91,0.91
0.18019467210186058,Irreversibly Silent,0.91,0.91
0.5781957401817192,Active,0.91,1.01
0.18019467210186058,Irreversibly Silent,0.91,1.01
0.5956536042078211,Active,0.91,1.11
0.18019467210186058,Irreversibly Silent,0.91,1.11
0.6118500108848659,Active,0.91,1.21
0.18019467210186058,Irreversibly Silent,0.91,1.21
0.62687607422464,Active,0.91,1.31
0.18019467210186058,Irreversibly Silent,0.91,1.31
0.640816457317306,Active,0.91,1.41
0.18019467210186058,Irreversibly Silent,0.91,1.41
0.6537495689818547,Active,0.91,1.51
0.18019467210186058,Irreversibly Silent,0.91,1.51
0.665748177604692,Active,0.91,1.61
0.18019467210186058,Irreversibly Silent,0.91,1.61
0.6768798000416193,Active,0.91,1.71
0.18019467210186058,Irreversibly Silent,0.91,1.71
0.6872070586395569,Active,0.91,1.81
0.18019467210186058,Irreversibly Silent,0.91,1.81
0.6967880162476349,Active,0.91,1.91
0.18019467210186058,Irreversibly Silent,0.91,1.91
0.7056767756794287,Active,0.91,2.01
0.18019467210186058,Irreversibly Silent,0.91,2.01
0.7139233069209274,Active,0.91,2.11
0.18019467210186058,Irreversibly Silent,0.91,2.11
0.721573971778014,Active,0.91,2.21
0.18019467210186058,Irreversibly Silent,0.91,2.21
0.7286718214834612,Active,0.91,2.31
0.18019467210186058,Irreversibly Silent,0.91,2.31
0.7352567871389319,Active,0.91,2.41
0.18019467210186058,Irreversibly Silent,0.91,2.41
0.7413658938523515,Active,0.91,2.51
0.18019467210186058,Irreversibly Silent,0.91,2.51
0.7470334526215542,Active,0.91,2.61
0.18019467210186058,Irreversibly Silent,0.91,2.61
0.7522916615676353,Active,0.91,2.71
0.18019467210186058,Irreversibly Silent,0.91,2.71
0.7571699636804169,Active,0.91,2.81
0.18019467210186058,Irreversibly Silent,0.91,2.81
0.7616957761301345,Active,0.91,2.91
0.18019467210186058,Irreversibly Silent,0.91,2.91
0.7658945659193928,Active,0.91,3.01
0.18019467210186058,Irreversibly Silent,0.91,3.01
0.7697899538640408,Active,0.91,3.11
0.18019467210186058,Irreversibly Silent,0.91,3.11
0.7734038409551321,Active,0.91,3.21
0.18019467210186058,Irreversibly Silent,0.91,3.21
0.7767565214731829,Active,0.91,3.31
0.18019467210186058,Irreversibly Silent,0.91,3.31
0.7798668427529695,Active,0.91,3.41
0.18019467210186058,Irreversibly Silent,0.91,3.41
0.7827526584498995,Active,0.91,3.51
0.18019467210186058,Irreversibly Silent,0.91,3.51
0.7854299551150066,Active,0.91,3.61
0.18019467210186058,Irreversibly Silent,0.91,3.61
0.7879137991386455,Active,0.91,3.71
0.18019467210186058,Irreversibly Silent,0.91,3.71
0.7902181666487831,Active,0.91,3.81
0.18019467210186058,Irreversibly Silent,0.91,3.81
0.7923560197222287,Active,0.91,3.91
0.18019467210186058,Irreversibly Silent,0.91,3.91
0.7943393751853536,Active,0.91,4.01
0.18019467210186058,Irreversibly Silent,0.91,4.01
0.7961793660043018,Active,0.91,4.11
0.18019467210186058,Irreversibly Silent,0.91,4.11
0.7978862952646908,Active,0.91,4.21
0.18019467210186058,Irreversibly Silent,0.91,4.21
0.7994700039231595,Active,0.91,4.31
0.18019467210186058,Irreversibly Silent,0.91,4.31
0.8009393635311725,Active,0.91,4.41
0.18019467210186058,Irreversibly Silent,0.91,4.41
0.8023025522210354,Active,0.91,4.51
0.18019467210186058,Irreversibly Silent,0.91,4.51
0.8035672409069486,Active,0.91,4.61
0.18019467210186058,Irreversibly Silent,0.91,4.61
0.8047405446903785,Active,0.91,4.71
0.18019467210186058,Irreversibly Silent,0.91,4.71
0.8058290611078988,Active,0.91,4.81
0.18019467210186058,Irreversibly Silent,0.91,4.81
0.806838904439246,Active,0.91,4.91
0.18019467210186058,Irreversibly Silent,0.91,4.91
0.8077757360755901,Active,0.91,5.01
0.18019467210186058,Irreversibly Silent,0.91,5.01
0.2879509378168452,Active,1.01,0.01
0.2058427930784338,Irreversibly Silent,1.01,0.01
0.32452763801489326,Active,1.01,0.11
0.2058427930784338,Irreversibly Silent,1.01,0.11
0.3584614333734074,Active,1.01,0.21
0.2058427930784338,Irreversibly Silent,1.01,0.21
0.38994329050355325,Active,1.01,0.31
0.2058427930784338,Irreversibly Silent,1.01,0.31
0.4191503745816707,Active,1.01,0.41
0.2058427930784338,Irreversibly Silent,1.01,0.41
0.44624706088147054,Active,1.01,0.51
0.2058427930784338,Irreversibly Silent,1.01,0.51
0.4713858346555395,Active,1.01,0.61
0.2058427930784338,Irreversibly Silent,1.01,0.61
0.49470816363246733,Active,1.01,0.71
0.2058427930784338,Irreversibly Silent,1.01,0.71
0.5163452788070438,Active,1.01,0.81
0.2058427930784338,Irreversibly Silent,1.01,0.81
0.536418998693255,Active,1.01,0.91
0.2058427930784338,Irreversibly Silent,1.01,0.91
0.5550422628526722,Active,1.01,1.01
0.2058427930784338,Irreversibly Silent,1.01,1.01
0.5723198723360828,Active,1.01,1.11
