hillcoeff,input,ka,kd50,ks,nmediators
3.0381195594468893,1.0,2.5,0.13359421275926264,16.25,2.0
3.0475847643567535,1.0,2.25,0.14038754249907937,16.25,2.0
3.057587236501433,1.0,2.0,0.14842085686828219,16.25,2.0
3.068230342275702,1.0,1.75,0.15812294724366394,16.25,2.0
3.0796555422029925,1.0,1.5,0.1701636957704861,16.25,2.0
3.0920660037915964,1.0,1.25,0.18566199304972852,16.25,2.0
3.1057714562932723,1.0,1.0,0.20666537383830377,16.25,2.0
3.1212859714723935,1.0,0.75,0.23745380756023973,16.25,2.0
3.1395732369760267,1.0,0.5,0.28912021802156385,16.25,2.0
3.162645899934893,1.0,0.25,0.40577884320282015,16.25,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,16.25,2.0
2.702002153395442,1.0,20.0,0.053532143957782205,16.0,2.0
2.705113033728033,1.0,19.75,0.05380574456376665,16.0,2.0
2.7082481602201467,1.0,19.5,0.05408472487146562,16.0,2.0
2.71140794411163,1.0,19.25,0.05436925987534534,16.0,2.0
2.714592803391353,1.0,19.0,0.05465953236621017,16.0,2.0
2.717803141618174,1.0,18.75,0.05495573371342178,16.0,2.0
2.7210394721416153,1.0,18.5,0.05525806455564293,16.0,2.0
2.724302222270202,1.0,18.25,0.0555667347739786,16.0,2.0
2.727591876222141,1.0,18.0,0.05588196467557186,16.0,2.0
2.7309089283619787,1.0,17.75,0.05620398519745529,16.0,2.0
2.7342538951353133,1.0,17.5,0.05653303901707753,16.0,2.0
2.7376273066031924,1.0,17.25,0.05686938088786639,16.0,2.0
2.7410297170812785,1.0,17.0,0.057213278747401994,16.0,2.0
2.7444617002593277,1.0,16.75,0.05756501450840557,16.0,2.0
2.747923851054978,1.0,16.5,0.05792488491783814,16.0,2.0
2.7514167867403345,1.0,16.25,0.05829320269495305,16.0,2.0
2.75494114812308,1.0,16.0,0.05867029765912828,16.0,2.0
2.75849760018318,1.0,15.75,0.059056517821287596,16.0,2.0
2.7620868364937254,1.0,15.5,0.059452230854360605,16.0,2.0
2.765709572792224,1.0,15.25,0.059857825419151627,16.0,2.0
2.7693665576278024,1.0,15.0,0.06027371286092826,16.0,2.0
2.7730585696495296,1.0,14.75,0.0607003287434068,16.0,2.0
2.776786420780695,1.0,14.5,0.06113813492794504,16.0,2.0
2.780550984464317,1.0,14.25,0.06158762161953995,16.0,2.0
2.784353069700497,1.0,14.0,0.062049309242505984,16.0,2.0
2.7881935838658958,1.0,13.75,0.06252375176615245,16.0,2.0
2.792073586469936,1.0,13.5,0.06301153828461427,16.0,2.0
2.7959940300256343,1.0,13.25,0.06351329717199758,16.0,2.0
2.7999559655664683,1.0,13.0,0.06402969881239487,16.0,2.0
2.803960492916188,1.0,12.75,0.06456145936801307,16.0,2.0
2.808008761975795,1.0,12.5,0.06510934496879318,16.0,2.0
2.81210199067876,1.0,12.25,0.06567417628991723,16.0,2.0
2.8162414399200646,1.0,12.0,0.06625683352962902,16.0,2.0
2.8204284537915085,1.0,11.75,0.06685826222357809,16.0,2.0
2.8246644367364153,1.0,11.5,0.06747947949214615,16.0,2.0
2.8289508741680187,1.0,11.25,0.06812158123492744,16.0,2.0
2.8332893329766335,1.0,11.0,0.06878575013689521,16.0,2.0
2.837681464755246,1.0,10.75,0.06947326465735983,16.0,2.0
2.8421290251076363,1.0,10.5,0.07018550927462143,16.0,2.0
2.846633865721456,1.0,10.25,0.07092398606772612,16.0,2.0
2.8511979559866365,1.0,10.0,0.07169032787047884,16.0,2.0
2.8558233848982546,1.0,9.75,0.07248631322026979,16.0,2.0
2.860512379961968,1.0,9.5,0.0733138835919844,16.0,2.0
2.865267311144223,1.0,9.25,0.07417516302350763,16.0,2.0
2.870090712921924,1.0,9.0,0.07507248080932652,16.0,2.0
2.8749852878450555,1.0,8.75,0.07600839773115113,16.0,2.0
2.8799539466647044,1.0,8.5,0.0769857365212186,16.0,2.0
2.884999804685588,1.0,8.25,0.078007617268786,16.0,2.0
2.8901262142766733,1.0,8.0,0.0790774989554628,16.0,2.0
2.895336794851455,1.0,7.75,0.08019922830805995,16.0,2.0
2.9006354472286784,1.0,7.5,0.08137709749148658,16.0,2.0
2.9060264296487857,1.0,7.25,0.08261591273428573,16.0,2.0
2.911514342379183,1.0,7.0,0.08392107618598932,16.0,2.0
2.9171041995434446,1.0,6.75,0.08529868439653981,16.0,2.0
2.92280150929767,1.0,6.5,0.08675564758403591,16.0,2.0
2.9286122597379243,1.0,6.25,0.08829983441403437,16.0,2.0
2.934543093209709,1.0,6.0,0.08994025037048246,16.0,2.0
2.9406013359511443,1.0,5.75,0.0916872577082644,16.0,2.0
2.946795104731477,1.0,5.5,0.09355285006306839,16.0,2.0
2.9531334689229864,1.0,5.25,0.09555099831262712,16.0,2.0
2.9596265764292795,1.0,5.0,0.09769809011533247,16.0,2.0
2.9662858611529144,1.0,4.75,0.10001349544500716,16.0,2.0
2.9731242859198823,1.0,4.5,0.10252030257740892,16.0,2.0
2.980156640614402,1.0,4.25,0.10524628893901287,16.0,2.0
2.9873999241176845,1.0,4.0,0.10822522093672743,16.0,2.0
2.9948738347954715,1.0,3.75,0.11149862308624678,16.0,2.0
3.0026014103873377,1.0,3.5,0.11511823088892924,16.0,2.0
3.0106098722322217,1.0,3.25,0.11914946329397874,16.0,2.0
3.0189317757460916,1.0,3.0,0.123676456700687,16.0,2.0
3.027606623090544,1.0,2.75,0.12880956468778593,16.0,2.0
3.0366831111460053,1.0,2.5,0.1346968904984876,16.0,2.0
3.0462224313150954,1.0,2.25,0.14154269472122932,16.0,2.0
3.056303273956857,1.0,2.0,0.14963811345646663,16.0,2.0
3.067029794060791,1.0,1.75,0.15941527104867956,16.0,2.0
3.0785445119772303,1.0,1.5,0.1715492570588928,16.0,2.0
3.0910521439627106,1.0,1.25,0.18716766137393415,16.0,2.0
3.104864629060703,1.0,1.0,0.20833393901610056,16.0,2.0
3.1204995553866866,1.0,0.75,0.23936134047320168,16.0,2.0
3.1389258296235742,1.0,0.5,0.29142904427937183,16.0,2.0
3.162151000419073,1.0,0.25,0.40899413609532614,16.0,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,16.0,2.0
2.69808606621594,1.0,20.0,0.054036526307404804,15.75,2.0
2.701215809904319,1.0,19.75,0.05431212117043703,15.75,2.0
2.7043700677677354,1.0,19.5,0.05459313742910994,15.75,2.0
2.7075492554466924,1.0,19.25,0.054879751300451814,15.75,2.0
2.710753792170539,1.0,19.0,0.05517214711416559,15.75,2.0
2.7139841179304276,1.0,18.75,0.05547051776407606,15.75,2.0
2.71724065109899,1.0,18.5,0.05577506519861594,15.75,2.0
2.720523922647904,1.0,18.25,0.05608600123975988,15.75,2.0
2.7238343868194046,1.0,18.0,0.056403547791832195,15.75,2.0
2.7271725411682657,1.0,17.75,0.05672793769627261,15.75,2.0
2.730538906200336,1.0,17.5,0.05705941541824335,15.75,2.0
2.7339340153234963,1.0,17.25,0.057398237794668155,15.75,2.0
2.737358429524278,1.0,17.0,0.057744674885447864,15.75,2.0
2.7408127229744585,1.0,16.75,0.0580990106944565,15.75,2.0
2.7442974994187623,1.0,16.5,0.05846154445117919,15.75,2.0
2.747813376927773,1.0,16.25,0.05883259123524729,15.75,2.0
2.7513610047124857,1.0,16.0,0.05921248345013996,15.75,2.0
2.754941052823528,1.0,15.75,0.059601571872200776,15.75,2.0
2.758554219522877,1.0,15.5,0.06000022705687758,15.75,2.0
2.7622012281406936,1.0,15.25,0.06040884069115444,15.75,2.0
2.765882834781683,1.0,15.0,0.06082782729398694,15.75,2.0
2.7695998247216314,1.0,14.75,0.06125762595073368,15.75,2.0
2.7733530138464886,1.0,14.5,0.06169870205789255,15.75,2.0
2.7771432549931663,1.0,14.25,0.062151549595415995,15.75,2.0
2.78097146454145,1.0,14.0,0.06261669337957211,15.75,2.0
2.784838506067274,1.0,13.75,0.06309469119207331,15.75,2.0
2.7887453819071895,1.0,13.5,0.06358613722648519,15.75,2.0
2.792693050518373,1.0,13.25,0.06409166478113797,15.75,2.0
2.7966826744380895,1.0,13.0,0.06461194914352782,15.75,2.0
2.800715311614988,1.0,12.75,0.0651477122931453,15.75,2.0
2.8047921250867556,1.0,12.5,0.06569972638685292,15.75,2.0
2.8089143352781756,1.0,12.25,0.06626881847996145,15.75,2.0
2.8130832254514626,1.0,12.0,0.06685587572878807,15.75,2.0
2.8173001407497478,1.0,11.75,0.06746185106156724,15.75,2.0
2.8215665018811693,1.0,11.5,0.06808776960985485,15.75,2.0
2.8258838068821315,1.0,11.25,0.06873473587899726,15.75,2.0
2.8302536331245878,1.0,11.0,0.0694039418156814,15.75,2.0
2.8346776499604585,1.0,10.75,0.07009667594388035,15.75,2.0
2.8391576216552252,1.0,10.5,0.07081433363245662,15.75,2.0
2.8436954193954267,1.0,10.25,0.07155842874277403,15.75,2.0
2.8482930270473057,1.0,10.0,0.07233060693236776,15.75,2.0
2.852952551237276,1.0,9.75,0.07313266074999655,15.75,2.0
2.8576762364828134,1.0,9.5,0.07396654690777454,15.75,2.0
2.862466472943248,1.0,9.25,0.07483440615258917,15.75,2.0
2.867325814059987,1.0,9.0,0.07573858610777846,15.75,2.0
2.8722569909386286,1.0,8.75,0.07668166773017951,15.75,2.0
2.877262925287017,1.0,8.5,0.07766649587947662,15.75,2.0
2.8823467668727547,1.0,8.25,0.07869621525033833,15.75,2.0
2.887511893474221,1.0,8.0,0.07977431203835013,15.75,2.0
2.892761951175501,1.0,7.75,0.08090466324147477,15.75,2.0
2.898100874006281,1.0,7.5,0.08209159479150456,15.75,2.0
2.903532951842749,1.0,7.25,0.0833399507899295,15.75,2.0
2.9090628245444483,1.0,7.0,0.08465517590029172,15.75,2.0
2.9146955505022305,1.0,6.75,0.08604341469894833,15.75,2.0
2.92043667118569,1.0,6.5,0.08751163178778618,15.75,2.0
2.9262922274640597,1.0,6.25,0.08906775781537486,15.75,2.0
2.9322689174210765,1.0,6.0,0.09072086922691386,15.75,2.0
2.9383741235360437,1.0,5.75,0.09248140990083148,15.75,2.0
2.9446160308114417,1.0,5.5,0.09436146798287166,15.75,2.0
2.9510037760315635,1.0,5.25,0.09637512442418424,15.75,2.0
2.9575475883656663,1.0,5.0,0.09853889605842255,15.75,2.0
2.964258993148014,1.0,4.75,0.10087230554065568,15.75,2.0
2.971151055071864,1.0,4.5,0.10339862317793462,15.75,2.0
2.978238680116029,1.0,4.25,0.10614584541876106,15.75,2.0
2.9855389998171606,1.0,4.0,0.10914800494901913,15.75,2.0
2.993071866162955,1.0,3.75,0.11244695379622338,15.75,2.0
3.0008605026381523,1.0,3.5,0.11609483556866677,15.75,2.0
3.0089323460871436,1.0,3.25,0.12015758531515874,15.75,2.0
3.0173202122829275,1.0,3.0,0.12472000332736191,15.75,2.0
3.0260639075756024,1.0,2.75,0.12989331400872006,15.75,2.0
3.0352125100245884,1.0,2.5,0.13582678953243973,15.75,2.0
3.0448276911361294,1.0,2.25,0.14272630284186008,15.75,2.0
3.0549888097987643,1.0,2.0,0.1508852878852937,15.75,2.0
3.0658006418653727,1.0,1.75,0.16073928247486305,15.75,2.0
3.0774070122029262,1.0,1.5,0.17296870562991548,15.75,2.0
3.090014096464909,1.0,1.25,0.18871005270741176,15.75,2.0
3.1039361446368776,1.0,1.0,0.21004307657345886,15.75,2.0
3.119694281639738,1.0,0.75,0.2413150969410524,15.75,2.0
3.138262698101565,1.0,0.5,0.2937935904437227,15.75,2.0
3.161642821079751,1.0,0.25,0.4122866021381501,15.75,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,15.75,2.0
2.694083164815851,1.0,20.0,0.054554604256103575,15.5,2.0
2.697232037911477,1.0,19.75,0.054832237127373784,15.5,2.0
2.7004057022921923,1.0,19.5,0.05511533402986968,15.5,2.0
2.7036045704018927,1.0,19.25,0.055404072517925486,15.5,2.0
2.706829072055824,1.0,19.0,0.055698638376309006,15.5,2.0
2.710079650905069,1.0,18.75,0.055999226113319964,15.5,2.0
2.7133567609201688,1.0,18.5,0.05630603924155731,15.5,2.0
2.7166608383814945,1.0,18.25,0.05661929115300793,15.5,2.0
2.7199924361398633,1.0,18.0,0.05693920564926762,15.5,2.0
2.723352029812099,1.0,17.75,0.05726601743606034,15.5,2.0
2.726740137259118,1.0,17.5,0.05759997288889753,15.5,2.0
2.7301573020075898,1.0,17.25,0.0579413309040107,15.5,2.0
2.733604083274191,1.0,17.0,0.058290363666812145,15.5,2.0
2.7370810657707816,1.0,16.75,0.05864735756831554,15.5,2.0
2.74058885085053,1.0,16.5,0.05901261402739895,15.5,2.0
2.7441280679481523,1.0,16.25,0.05938645081145019,15.5,2.0
2.7476993666941225,1.0,16.0,0.059769202890930385,15.5,2.0
2.7513034272356185,1.0,15.75,0.06016122387655507,15.5,2.0
2.7549409492469024,1.0,15.5,0.06056288717290174,15.5,2.0
2.75861266662278,1.0,15.25,0.06097458772184733,15.5,2.0
2.762319340286085,1.0,15.0,0.0613967432907837,15.5,2.0
2.766061763652563,1.0,14.75,0.06182979642305125,15.5,2.0
2.769840759398727,1.0,14.5,0.06227421627109196,15.5,2.0
2.7736571866416906,1.0,14.25,0.06273050068297734,15.5,2.0
2.7775119779182083,1.0,14.0,0.06319917873196611,15.5,2.0
2.7814059959167787,1.0,13.75,0.06368081260852042,15.5,2.0
2.785340253034231,1.0,13.5,0.06417600120849444,15.5,2.0
2.789315720417781,1.0,13.25,0.06468538291392181,15.5,2.0
2.7933336194712135,1.0,13.0,0.06520963824013455,15.5,2.0
2.797394859863772,1.0,12.75,0.06574949534883855,15.5,2.0
2.8015007751217573,1.0,12.5,0.06630573209677333,15.5,2.0
2.805652540983979,1.0,12.25,0.06687918231430062,15.5,2.0
2.8098514532827537,1.0,12.0,0.06747074022780476,15.5,2.0
2.8140988739356794,1.0,11.75,0.06808136636953817,15.5,2.0
2.818396226849104,1.0,11.5,0.06871209401356529,15.5,2.0
2.822745026123996,1.0,11.25,0.06936403650792891,15.5,2.0
2.8271468612022583,1.0,11.0,0.07003839530820759,15.5,2.0
2.8316034179845038,1.0,10.75,0.07073646921802458,15.5,2.0
2.836116474151805,1.0,10.5,0.0714596647383174,15.5,2.0
2.8406879172657966,1.0,10.25,0.07220950784389625,15.5,2.0
2.8453197459250457,1.0,10.0,0.07298765730016289,15.5,2.0
2.8500140869052455,1.0,9.75,0.07379591998467384,15.5,2.0
2.8547731999250288,1.0,9.5,0.07463626824955416,15.5,2.0
2.859599497845109,1.0,9.25,0.07551085992960203,15.5,2.0
2.8644955530233642,1.0,9.0,0.07642206141007085,15.5,2.0
2.869464119958278,1.0,8.75,0.07737247424912504,15.5,2.0
2.874508146057613,1.0,8.5,0.07836496609977275,15.5,2.0
2.87963080212272,1.0,8.25,0.07940270675600072,15.5,2.0
2.884835495613461,1.0,8.0,0.08048921028846774,15.5,2.0
2.89012590397045,1.0,7.75,0.08162838470980469,15.5,2.0
2.895505991732297,1.0,7.5,0.08282459054169089,15.5,2.0
2.9009800844209277,1.0,7.25,0.08408271063749871,15.5,2.0
2.9065528578910556,1.0,7.0,0.08540823320474782,15.5,2.0
2.912229416664635,1.0,6.75,0.08680735200778049,15.5,2.0
2.9180153264331063,1.0,6.5,0.08828708727719589,15.5,2.0
2.9239167270602495,1.0,6.25,0.08985543333501081,15.5,2.0
2.929940322230298,1.0,6.0,0.0915215390600789,15.5,2.0
2.93609356771282,1.0,5.75,0.09329593200646669,15.5,2.0
2.9423847222917945,1.0,5.5,0.09519079709028122,15.5,2.0
2.9488229911375736,1.0,5.25,0.09722032799141957,15.5,2.0
2.955418686271623,1.0,5.0,0.09940117381157584,15.5,2.0
2.9621834230492823,1.0,4.75,0.10175301355272254,15.5,2.0
2.969130373318179,1.0,4.5,0.1042993039219115,15.5,2.0
2.976274562093666,1.0,4.25,0.1070682656613453,15.5,2.0
2.9836332599050825,1.0,4.0,0.11009420415505972,15.5,2.0
2.9912264789684984,1.0,3.75,0.11341930681728545,15.5,2.0
2.9990776252017506,1.0,3.5,0.1170961351623517,15.5,2.0
3.0072143581122766,1.0,3.25,0.12119115274967679,15.5,2.0
3.0156697552505833,1.0,3.0,0.1257898396907494,15.5,2.0
3.0244839383427804,1.0,2.75,0.1310043121914951,15.5,2.0
3.0337063728819533,1.0,2.5,0.13698503945135662,15.5,2.0
3.0433992251915942,1.0,2.25,0.1439395455857105,15.5,2.0
3.053642487099012,1.0,2.0,0.15216361830813574,15.5,2.0
3.0645417549544,1.0,1.75,0.1620962893815024,15.5,2.0
3.0762419686577323,1.0,1.5,0.17442343699809676,15.5,2.0
3.0889508867178406,1.0,1.25,0.19029067598238567,15.5,2.0
3.1029851073414982,1.0,1.0,0.21179444928013275,15.5,2.0
3.11886936103777,1.0,0.75,0.2433169659622282,15.5,2.0
3.1375831796956746,1.0,0.5,0.2962161260630252,15.5,2.0
3.161120707817094,1.0,0.25,0.4156593698866678,15.5,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,15.5,2.0
2.6899902818819523,1.0,20.0,0.055086993580177365,15.25,2.0
2.693158554466608,1.0,19.75,0.05536670986827622,15.25,2.0
2.6963518988223365,1.0,19.5,0.05565193372450709,15.25,2.0
2.6995707333518206,1.0,19.25,0.055942844217924975,15.25,2.0
2.702815494139078,1.0,19.0,0.056239628663117144,15.25,2.0
2.70608662326705,1.0,18.75,0.056542483006838146,15.25,2.0
2.7093845849882405,1.0,18.5,0.056851612600516674,15.25,2.0
2.7127098528184037,1.0,18.25,0.057167232443359924,15.25,2.0
2.7160629203494184,1.0,18.0,0.05748956815140363,15.25,2.0
2.7194442595713406,1.0,17.75,0.0578188561892173,15.25,2.0
2.722854461466408,1.0,17.5,0.05815534516316415,15.25,2.0
2.7262940420187523,1.0,17.25,0.058499296040606164,15.25,2.0
2.7297635639634126,1.0,17.0,0.05885098312321267,15.25,2.0
2.733263616273409,1.0,16.75,0.059210695151056564,15.25,2.0
2.7367948053545086,1.0,16.5,0.059578736047184465,15.25,2.0
2.740357764862784,1.0,16.25,0.05995542607794721,15.25,2.0
2.7439531519524714,1.0,16.0,0.06034110295670884,15.25,2.0
2.7475816483611397,1.0,15.75,0.06073612315115921,15.25,2.0
2.7512439635969437,1.0,15.5,0.06114086316147176,15.25,2.0
2.754940835165327,1.0,15.25,0.061555720992583024,15.25,2.0
2.758673034630035,1.0,15.0,0.061981117888136594,15.25,2.0
2.7624413580920972,1.0,14.75,0.06241749992630419,15.25,2.0
2.766246639588666,1.0,14.5,0.06286534009291729,15.25,2.0
2.7700897449613553,1.0,14.25,0.06332514029485097,15.25,2.0
2.7739715797800524,1.0,14.0,0.06379743366317785,15.25,2.0
2.777893071829842,1.0,13.75,0.06428278748846825,15.25,2.0
2.7818552358071775,1.0,13.5,0.06478180490608015,15.25,2.0
2.7858590878652696,1.0,13.25,0.06529512950098597,15.25,2.0
2.789905758278249,1.0,13.0,0.06582344765126183,15.25,2.0
2.7939962214664256,1.0,12.75,0.06636749329615639,15.25,2.0
2.7981318157052253,1.0,12.5,0.0669280505444802,15.25,2.0
2.8023137819734574,1.0,12.25,0.06750595981553932,15.25,2.0
2.806543268797701,1.0,12.0,0.06810212308487922,15.25,2.0
2.8108218047868094,1.0,11.75,0.06871750817104486,15.25,2.0
2.815150785358206,1.0,11.5,0.06935315694174898,15.25,2.0
2.8195317260340826,1.0,11.25,0.07001019169508944,15.25,2.0
2.823966234745049,1.0,11.0,0.07068982367040787,15.25,2.0
2.8284560092758038,1.0,10.75,0.07139336220400225,15.25,2.0
2.833002844023223,1.0,10.5,0.07212222519609625,15.25,2.0
2.8376086415286625,1.0,10.25,0.07287795100575623,15.25,2.0
2.8422754195497206,1.0,10.0,0.07366221186274222,15.25,2.0
2.8470053213856352,1.0,9.75,0.07447682930015614,15.25,2.0
2.8518006260904025,1.0,9.5,0.07532379167291098,15.25,2.0
2.856663765869407,1.0,9.25,0.0762052743510615,15.25,2.0
2.861597335633297,1.0,9.0,0.0771236629424488,15.25,2.0
2.866604111797986,1.0,8.75,0.07808158012038569,15.25,2.0
2.8716870700834924,1.0,8.5,0.07908191684120157,15.25,2.0
2.876849400289191,1.0,8.25,0.08012786861247512,15.25,2.0
2.8820945455295055,1.0,8.0,0.08122297810625492,15.25,2.0
2.8874262101890444,1.0,7.75,0.08237118506591469,15.25,2.0
2.8928484015493345,1.0,7.5,0.08357688550106002,15.25,2.0
2.898365450499898,1.0,7.25,0.0848450018267589,15.25,2.0
2.903982100709826,1.0,7.0,0.08618106699537925,15.25,2.0
2.909703489685272,1.0,6.75,0.08759132508709987,15.25,2.0
2.9155352419335077,1.0,6.5,0.08908285346871775,15.25,2.0
2.921483528100633,1.0,6.25,0.090663711391954,15.25,2.0
2.927555114418116,1.0,6.0,0.09234312218856328,15.25,2.0
2.9337575173382393,1.0,5.75,0.09413169903848251,15.25,2.0
2.9400990662175186,1.0,5.5,0.096041726007717,15.25,2.0
2.9465890417245797,1.0,5.25,0.09808751225618675,15.25,2.0
2.9532378395193564,1.0,5.0,0.10028584237310206,15.25,2.0
2.960057173345404,1.0,4.75,0.10265655555767102,15.25,2.0
2.967060318266862,1.0,4.5,0.10522329944144417,15.25,2.0
2.9742624223612704,1.0,4.25,0.10801452454369888,15.25,2.0
2.9816808947822633,1.0,4.0,0.11106481558932615,15.25,2.0
2.98933591219015,1.0,3.75,0.11441670358127716,15.25,2.0
2.997251069044875,1.0,3.5,0.11812317814592783,15.25,2.0
3.0054542502344317,1.0,3.25,0.12225124426390344,15.25,2.0
3.0139788068245483,1.0,3.0,0.12688707851416356,15.25,2.0
3.0228651858066478,1.0,2.75,0.1321437107080146,15.25,2.0
3.0321632530615465,1.0,2.5,0.13817283636186534,15.25,2.0
3.041935672144726,1.0,2.25,0.14518367108889438,15.25,2.0
3.05226307713861,1.0,2.0,0.15347441389062935,15.25,2.0
3.0632519020793536,1.0,1.75,0.16348767591932548,15.25,2.0
3.075048244607236,1.0,1.5,0.1759149281855579,15.25,2.0
3.0878614921069363,1.0,1.25,0.19191112815264677,15.25,2.0
3.102010598628604,1.0,1.0,0.21358981685213882,15.25,2.0
3.1180239289171277,1.0,0.75,0.24536894605415469,15.25,2.0
3.136886519679435,1.0,0.5,0.2986990514297817,15.25,2.0
3.1605840622643115,1.0,0.25,0.4191157493462305,15.25,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,15.25,2.0
2.6858040965733605,1.0,20.0,0.0556343490744563,15.0,2.0
2.688992038007789,1.0,19.75,0.05591619570629708,15.0,2.0
2.692205341179585,1.0,19.5,0.056203594619264996,15.0,2.0
2.6954444304583958,1.0,19.25,0.056496726294203714,15.0,2.0
2.6987097433149443,1.0,19.0,0.056795779589477895,15.0,2.0
2.702001730024962,1.0,18.75,0.05710095206164121,15.0,2.0
2.7053208588466098,1.0,18.5,0.05741245072008606,15.0,2.0
2.7086676074832727,1.0,18.25,0.057730492398220846,15.0,2.0
2.7120424749070966,1.0,18.0,0.05805530447932756,15.0,2.0
2.715445969732882,1.0,17.75,0.05838712552006042,15.0,2.0
2.7188785903029618,1.0,17.5,0.058726205909555546,15.0,2.0
2.7223409517810357,1.0,17.25,0.059072808923880116,15.0,2.0
2.72583359450639,1.0,17.0,0.05942721122882593,15.0,2.0
2.7293571051628085,1.0,16.75,0.059789703786287694,15.0,2.0
2.7329120999390817,1.0,16.5,0.06016059309075114,15.0,2.0
2.7364992143945273,1.0,16.25,0.06054020203532588,15.0,2.0
2.7401191132608447,1.0,16.0,0.0609288711792668,15.0,2.0
2.7437724809876065,1.0,15.75,0.061326959813896104,15.0,2.0
2.747460035396601,1.0,15.5,0.06173484759574037,15.0,2.0
2.7511825211340284,1.0,15.25,0.062152935854554614,15.0,2.0
2.7549407128457144,1.0,15.0,0.06258164922461075,15.0,2.0
2.7587354188262374,1.0,14.75,0.06302143751079795,15.0,2.0
2.7625674762268377,1.0,14.5,0.06347277751393057,15.0,2.0
2.7664377639138658,1.0,14.25,0.06393617531946033,15.0,2.0
2.770347193153636,1.0,14.0,0.06441216847368902,15.0,2.0
2.774296717612171,1.0,13.75,0.06490132861795937,15.0,2.0
2.778287314834677,1.0,13.5,0.06540426464423758,15.0,2.0
2.7823201066427696,1.0,13.25,0.06592162453193891,15.0,2.0
2.7863960136912285,1.0,13.0,0.06645410113618863,15.0,2.0
2.7905163286749826,1.0,12.75,0.06700243351172382,15.0,2.0
2.7946821937462705,1.0,12.5,0.06756741287835782,15.0,2.0
2.798894864198053,1.0,12.25,0.06814988658767632,15.0,2.0
2.8031556525779955,1.0,12.0,0.06875076352068832,15.0,2.0
2.8074659436860143,1.0,11.75,0.06937101996045043,15.0,2.0
2.8118271983085688,1.0,11.5,0.07001170621211382,15.0,2.0
2.816240946245616,1.0,11.25,0.07067395382281745,15.0,2.0
2.8207088113524748,1.0,11.0,0.07135898401488981,15.0,2.0
2.8252325047853537,1.0,10.75,0.07206811690597133,15.0,2.0
2.8298138363253202,1.0,10.5,0.07280278212435011,15.0,2.0
2.8344547232083483,1.0,10.25,0.07356453067348985,15.0,2.0
2.8391572027816228,1.0,10.0,0.07435504861144608,15.0,2.0
2.8439234356554275,1.0,9.75,0.0751761724790865,15.0,2.0
2.8487557216886272,1.0,9.5,0.07602990703810489,15.0,2.0
2.85365651198657,1.0,9.25,0.07691844561152253,15.0,2.0
2.8586284256134253,1.0,9.0,0.07784419348200926,15.0,2.0
2.8636742601579286,1.0,8.75,0.07880979498913715,15.0,2.0
2.8687970173880575,1.0,8.5,0.07981816496594066,15.0,2.0
2.873999920070324,1.0,8.25,0.08087252532707659,15.0,2.0
2.879286430845247,1.0,8.0,0.08197644794281167,15.0,2.0
2.884660289295814,1.0,7.75,0.08313390515720777,15.0,2.0
2.8901255343788703,1.0,7.5,0.08434932925904982,15.0,2.0
2.8956865399445855,1.0,7.25,0.0856276833851455,15.0,2.0
2.901348077282371,1.0,7.0,0.0869745461518641,15.0,2.0
2.907115338424057,1.0,6.75,0.08839621328145811,15.0,2.0
2.9129939921522503,1.0,6.5,0.08989982065601505,15.0,2.0
2.918990246434689,1.0,6.25,0.09149349408739534,15.0,2.0
2.925110968364664,1.0,6.0,0.09318653333339921,15.0,2.0
2.931363694749184,1.0,5.75,0.09498963917455924,15.0,2.0
2.937756835933305,1.0,5.5,0.09691519732069022,15.0,2.0
2.944299751414397,1.0,5.25,0.09897763527560793,15.0,2.0
2.9510029238123945,1.0,5.0,0.10119387648605904,15.0,2.0
2.957878164770954,1.0,4.75,0.10358392430706348,15.0,2.0
2.964938858839124,1.0,4.5,0.10617162206368141,15.0,2.0
2.9722002737673994,1.0,4.25,0.10898565570748663,15.0,2.0
2.979679969137466,1.0,4.0,0.1120608962902701,15.0,2.0
2.987398286914677,1.0,3.75,0.11544022692105271,15.0,2.0
2.995379018658798,1.0,3.5,0.11917707599323885,15.0,2.0
3.003650282033398,1.0,3.25,0.12333900338102499,15.0,2.0
3.0122457006779553,1.0,3.0,0.12801289938375168,15.0,2.0
3.0212060545100754,1.0,2.75,0.13331273011446987,15.0,2.0
3.03058161940287,1.0,2.5,0.1393914478847761,15.0,2.0
3.0404356267799866,1.0,2.25,0.14646000133477047,15.0,2.0
3.0508491865303506,1.0,2.0,0.1548190622193167,15.0,2.0
3.061929798975529,1.0,1.75,0.16491490872418954,15.0,2.0
3.07382466131533,1.0,1.5,0.1774447441052501,15.0,2.0
3.0867447978940237,1.0,1.25,0.19357310058465313,15.0,2.0
3.1010116437335173,1.0,1.0,0.21543104306012714,15.0,2.0
3.117157272631715,1.0,0.75,0.24747315474689696,15.0,2.0
3.136172050662016,1.0,0.5,0.3012449093614721,15.0,2.0
3.1600321637162754,1.0,0.25,0.42265924340194017,15.0,2.0
2.0167976683041813,1.0,0.0,43731.81475817244,15.0,2.0
